"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"MT-CO1",401538.599038708,-1.03140136313404,0.323417098036669,0.000427959009985344,0.00293026256877812
"TEX30",158.51911845781,1.18020045916606,0.38131653980817,0.000428314228262692,0.00293124984050288
"LRRC1",2000.92990017212,-1.20241397239196,0.398111695467384,0.000428452386002386,0.00293124984050288
"DMXL1",919.686586991007,-1.16805611072753,0.379572922260265,0.000428765914353824,0.00293219997396593
"SYN3",65.2813976358229,1.74588807056724,0.74078958195269,0.000429311160262557,0.00293473333454726
"C19orf24",2230.57452637097,1.29335718278545,0.443056657769412,0.000429789802519169,0.00293680952156871
"ATAD3C",58.3057806771436,1.58476217880198,0.593120267433719,0.000430917305474392,0.00294331596485336
"COL22A1",35.3806740787362,1.59995754389222,0.581804318587491,0.000432923628362732,0.00295581732272546
"DTYMK",972.291101791361,1.08071321481026,0.341233362399612,0.000434506160210105,0.00296541622917376
"TRIM36",567.678944913553,-1.67259887640116,0.758308948267541,0.000435482889623164,0.00297087453631991
"TBC1D9",775.442375655794,-1.19730966488733,0.394778087560424,0.00043601229186336,0.00297327797241834
"HNF4G",2412.95753963587,-1.56727444010764,0.6477720726945,0.000437157371241973,0.00297876591902198
"RP11-417L19.6",24.1123481832836,1.5522024349575,0.527135564222754,0.000437240800669754,0.00297876591902198
"NTN4",804.068220182795,-1.10307751654045,0.352254979775865,0.000437488989988116,0.00297876591902198
"FAM110B",107.627213009505,-1.55343847981495,0.574107275545528,0.000437526758967669,0.00297876591902198
"ADSSL1",92.726040079783,-1.44392956579178,0.509330631127829,0.000440398993246554,0.00299710526859197
"RAD54L",230.057565605204,1.37287408655463,0.484968775525854,0.000441312528703647,0.0030021053664528
"YDJC",1213.00083302061,1.20023484313276,0.395714120520188,0.000441678635634,0.00300337894437393
"ANKS6",1187.60548481427,1.08401577160771,0.344884098137008,0.000442051284494106,0.00300340329374792
"RP11-617F23.1",332.341987010386,-1.44999143873389,0.534170903018745,0.00044214315002715,0.00300340329374792
"E4F1",1297.06482507407,1.20195749283385,0.399903370487354,0.000442218889876994,0.00300340329374792
"SULT1C2",130.43244115262,1.53105499543239,0.577038535917097,0.000443392805634338,0.0030101584366336
"LYAR",543.935332640459,1.18612749526426,0.38960152017384,0.000444251322569303,0.00301476776661925
"GALM",2244.40948774532,-1.09676563180023,0.34904076169023,0.000446486463718685,0.00302871161186788
"ROMO1",6424.31084668321,1.47960808172118,0.553272155025483,0.000448560416582548,0.00304155122536527
"SNHG22",72.9648984102761,1.76815135857214,0.843853080521907,0.000449184226746154,0.00304455146662946
"PILRB",138.79265754101,1.37482622975805,0.479204941748113,0.000449891316896843,0.00304603637037355
"MTMR10",876.54581621531,-0.998647573300906,0.311211124542668,0.000449950055865373,0.00304603637037355
"C20orf24",1963.10292862724,1.3813168650885,0.497335613831348,0.000449999898946138,0.00304603637037355
"GATM",912.556352140025,-1.35594874714649,0.479186910807105,0.000450129027035368,0.00304603637037355
"ZG16B",1226.81648792262,1.39313824324859,0.501220943693354,0.000451073674724888,0.00305119900280264
"HMBS",1270.44874978026,1.19842196039837,0.39762363888934,0.000451586553846901,0.0030527467000787
"CCNG2",1298.79205216477,-1.21466204941897,0.405525964542102,0.000451666138721513,0.0030527467000787
"FAM151A",431.46193972523,-1.6886816255774,0.734266384026641,0.000454287588408601,0.00306922910333682
"GPX1P1",83.940243641302,1.85464628037867,0.938780685712866,0.000459505558014078,0.00310323363374833
"IFT140",1023.94971017659,1.13124879503755,0.36586925677599,0.000460674855941898,0.00310987943562868
"ARHGAP5",2204.85875389129,-1.31156145830344,0.45518269115472,0.000461674175638661,0.00311510754129071
"FGF7",234.164367201204,-1.18753273552529,0.385417044525526,0.000461820398491427,0.00311510754129071
"CENPH",290.297059447956,1.15021290414555,0.37319258554284,0.000462872256270816,0.00312094871908864
"FKBP5",2517.1578254246,-1.12948776495314,0.366207239675883,0.000463380032136602,0.00312311816922578
"CASZ1",1299.00671575171,-1.11253162493842,0.359725766756264,0.000464502781285539,0.00312942905096425
"ZNF350",215.646449029603,-1.37127349270204,0.486710926697913,0.000465305467635163,0.00313357942082902
"CBFB",1442.43939220313,1.29904261187576,0.452186574187396,0.000466778068384564,0.00314223616283418
"CYSLTR2",40.4460716551077,-1.61851006640443,0.586453355971149,0.000467368251993703,0.00314494812934761
"SLC44A4",16538.6434582135,-1.15780165362806,0.381596914927869,0.000467851096302604,0.00314591277338297
"PIWIL4",416.252896342486,1.131023044792,0.365805014689252,0.0004679428624756,0.00314591277338297
"EYA2",385.92937220277,-1.74598696935077,0.832505858500634,0.000468073745184982,0.00314591277338297
"STXBP5",1194.47294477731,-1.35311301988796,0.479893293535707,0.000468408520673645,0.00314594231550533
"GPD1L",3059.15619311166,-1.11569803942276,0.362014601518309,0.000468553333189586,0.00314594231550533
"OIP5-AS1",2346.91247133474,-1.26888637943568,0.435023795330761,0.000468640284178857,0.00314594231550533
"F8",204.922456929852,-1.2731882477271,0.431002283955581,0.000469212114116204,0.00314852205591405
"ATG2B",888.473626208202,-1.32363787774579,0.460649249632466,0.0004708362529782,0.00315613904510064
"N6AMT2",231.863794150364,1.27296241378473,0.432661825325556,0.000470836913597134,0.00315613904510064
"TXLNB",30.8405776676709,-1.55381027184553,0.534146751472474,0.00047091121019579,0.00315613904510064
"E2F5",321.180347261263,1.27220638428435,0.433774242154037,0.00047224743023019,0.00316383164650226
"TBC1D16",2514.34858417747,1.08571778866771,0.346248569874541,0.000473302087217717,0.00316917508982146
"TMEM160",1031.81246565342,1.56295106223012,0.617618050678528,0.000473422546028484,0.00316917508982146
"AC012146.7",19.2605175785669,-1.7747288426838,0.630290691448554,0.00047597577777749,0.00318499694424323
"GAB1",1108.10187443404,-1.1341805022045,0.370593638586144,0.000477789167347253,0.0031958575022283
"CYB561D1",791.11293154298,-1.07203137935363,0.34269985489529,0.000479983693764746,0.00320925775970383
"CORO6",52.5264544004208,-1.7883760834569,0.742879823654616,0.000481469945067171,0.00321791357791908
"LIX1L",545.473249434909,-1.02278163447731,0.322285209680135,0.000482537462642901,0.00322376500609298
"PPIL1",812.633205670512,1.13864272777737,0.371858246737201,0.000483049725541456,0.00322590367625915
"PIGCP1",97.6538857753924,-1.26168938700372,0.419358419749499,0.000483875824161556,0.00323013567071506
"NUP37",689.745693839471,1.00980474079818,0.317068914072226,0.000484602931590872,0.00323370374343368
"VPS13D",2357.37191614964,-1.07447683142713,0.345248067362895,0.000485922054727867,0.00324121786921977
"RPL4P5",53.2802939866953,1.5576681382514,0.572469528493239,0.000486557595560698,0.00324416817786678
"GDPD3",760.06228975273,-1.42695571857517,0.537901245442104,0.000486880894081244,0.00324503506579199
"ADAT2",259.996915428352,1.20726975843642,0.4023096060658,0.000487440927089489,0.00324747846226406
"TSC22D3",3031.7517456741,-1.34648228810468,0.469313021003434,0.000487794876622224,0.00324854747465709
"PRR11",451.802219449659,1.09463166449289,0.356516338618482,0.000492527579513436,0.00327781227987416
"ANKRD33B",127.513725941426,-1.46979335376862,0.544042892271848,0.000492719920205175,0.00327781227987416
"LINC01588",95.0529702484433,-1.48441968716896,0.546641193085498,0.000492953233847577,0.00327781227987416
"DHRS9",2101.34985323987,-2.15852878909733,2.40896800596636,0.000492970159430715,0.00327781227987416
"AC009506.1",70.2824796180134,-1.33788158142828,0.455090811212386,0.000493622833932788,0.00328085263614314
"FPGS",2289.9652358617,1.17173887680966,0.388827313384791,0.000494416031360746,0.00328288229849929
"RTN4RL2",31.908320178945,1.42029791097915,0.482535236994888,0.000494438921538442,0.00328288229849929
"CAPG",5430.10108436176,1.21663797807869,0.413463974451941,0.000494600674256625,0.00328288229849929
"GPR157",737.140104703915,1.26222026586815,0.437092785214887,0.000494710358878028,0.00328288229849929
"TOMM5",1057.86041128946,1.26837026307753,0.436903264187498,0.00049586336946131,0.00328923354795968
"ALPK2",19.8068206741524,1.75801409498836,0.677917839904822,0.000496505596400142,0.00329219291388704
"TCF7L2",2209.19861619559,-0.986077751747797,0.309528221982635,0.000496937025206915,0.00329375275017722
"SMIM6",212.768933148352,-1.38208224687629,0.495982184109114,0.000497476799781424,0.00329602919949895
"CDC42EP3",1142.86134987066,-1.05317238956403,0.33731470507199,0.000498465341427437,0.00330127598312633
"PTGFR",68.3144957157775,-1.43241798668071,0.501217514520266,0.000499853984960851,0.00330916741068917
"IGHG1",51589.81540438,1.46490412173451,0.565262082935128,0.000501798762416681,0.00332046956566322
"VARS",4723.34535315113,1.21029992156363,0.40991302674204,0.000501956742965827,0.00332046956566322
"EBF1",159.661553786396,-1.18238592806932,0.388229008580599,0.000502589678624505,0.00332269467033899
"HMBOX1",265.236529180421,-1.10584488339336,0.357286302569577,0.000502688931006078,0.00332269467033899
"DLC1",798.864601771583,-1.14746865859901,0.377692473094816,0.000505557368120671,0.00334033949365523
"SCML1",521.984556527838,1.02620688683231,0.32489147480437,0.000505920732869221,0.00334142532814372
"PDIA2",84.1651494944847,1.45396084438609,0.517059544376676,0.000508557208292357,0.00335751748722783
"LDLRAD4",736.032329856636,-1.05795810999262,0.338829398877901,0.000508926400182406,0.00335863417164403
"ZNF829",38.0401443379106,-1.4446412711901,0.489922831636588,0.000509767834176483,0.00336286529194066
"CIDEC",720.392996568234,-1.65575927431085,0.763658273621099,0.000512345151912382,0.00337853996679378
"RP11-1072A3.3",46.2594866085755,1.4317378454322,0.502100754597311,0.000513250418029368,0.00338318070997058
"BTG1",4707.61138214103,-1.11209994735563,0.363222991404766,0.000514140297388696,0.00338608886388969
"NPEPL1",465.797428315873,1.26581171929897,0.43758642383416,0.000514254705677047,0.00338608886388969
"ITIH5",1870.38591770251,-1.34222129228091,0.483152632460423,0.000514296658700263,0.00338608886388969
"RPL39",1931.08831433133,-1.42665044008282,0.54423599705029,0.000515556209934208,0.00339305104217382
"SHISA5",7957.70206208049,1.00642763317937,0.320228752568644,0.000516168426247858,0.00339356282223751
"FARP1",3167.08046992328,1.28193445270776,0.445233447413561,0.000516174951946969,0.00339356282223751
"STIP1",5141.09397502988,1.035494862645,0.330052201672047,0.00051624036261806,0.00339356282223751
"CAPN9",571.931821292016,-1.79798360329167,0.950869775399571,0.000517820306636253,0.00340211808719482
"RP11-20I20.4",17.9967710081231,1.61643463153142,0.565085575559258,0.000517947098151764,0.00340211808719482
"ERBB2IP",3234.35291934493,-1.42107119503831,0.541088288266463,0.000518710135699606,0.00340579760197915
"LRFN4",1526.39734135015,1.61897498626711,0.690205564821414,0.000519622968714497,0.00341045739708666
"LINC00894",39.225300715425,1.45328956167299,0.513961388809973,0.000523330591054343,0.00343344950887509
"SCLY",124.781555012123,1.16957941972705,0.383306261646702,0.000523632023635641,0.00343408517375733
"PTRF",7479.87905855776,-1.16731906051849,0.383347376208171,0.000528442482759074,0.00346427990747446
"SLC25A24",2449.45800112715,-1.32959635365906,0.482728518311277,0.000530472019498333,0.00347622745330114
"GSG2",121.849174956392,1.27452559982944,0.436849202793614,0.000536674349722901,0.00351549967128279
"ZNF595",92.9885624594054,-1.24729536040011,0.417279291914369,0.000537914552551716,0.00352211545958593
"IGHV2-26",358.521394245126,-1.77250101359396,0.983277088414991,0.000538103886701883,0.00352211545958593
"DCAF15",1411.47620590089,1.20239922004306,0.408153235095881,0.000540824336656124,0.00353854239599363
"THOP1",2785.52573995019,1.1490631471214,0.38297002562057,0.000543481235568333,0.00355454088973773
"PSEN1",3893.79855990619,-1.11094817505286,0.364708903246163,0.000545032438285074,0.00356329813332092
"FLNA",81864.4908337363,-1.4179763048037,0.550840163841549,0.000545766584622566,0.00356670890978134
"ZFP91",2633.41053288256,-1.23419194575787,0.427511493674219,0.000546400897820336,0.00356946485350413
"BCL2",584.156557312617,-1.43226699863527,0.530127545016352,0.000547199317781638,0.00357329029414077
"BIK",556.48356429385,1.11616666684307,0.366874658567357,0.000548650171533244,0.00358137159015227
"CREB3L3",3033.61218503637,-0.582059771784033,1.03327908743539,0.000549165288585164,0.00358259933240135
"IGHV3-43",133.828065061901,-1.74595468708032,0.884085775002762,0.000549265035535235,0.00358259933240135
"AFF1",2802.5550314116,-1.15966527310746,0.388008158982565,0.000550474413166036,0.00358909317384255
"PLEKHO1",1448.17934669196,-1.19041672183678,0.401804051230717,0.00055233151980708,0.00359980352718986
"NPRL3",1829.85285306303,1.18081936606459,0.400213230711157,0.000557225009798612,0.00363028742316993
"HSD17B7",324.588602965372,1.18984018961069,0.400991912609674,0.000558053272055278,0.00363427322906752
"BCL2L11",1258.33072781475,-1.07431875131955,0.350382202925332,0.000559794741018561,0.00364420081696806
"TOMM40",3249.17113666566,1.16055184281585,0.391267589150583,0.000561444849366845,0.0036535261922558
"FCGR3A",685.66252682033,1.62335130155157,0.701376704259331,0.000561677217701099,0.00365362216504601
"GNG10",166.96362365932,-1.31184121840793,0.460612096076483,0.000563921059586071,0.00366679731579804
"ABCD4",1142.68728143056,-1.15468581987365,0.383191607988623,0.000564853844709811,0.00367144064995471
"HADHB",5622.4301897789,-1.11348148137145,0.369904137697612,0.000573692130973732,0.0037274447317794
"HMGA1",11914.9246527494,1.13911615526914,0.382646963722253,0.000574261657014182,0.00372970172518804
"IFI44",277.44311251153,1.32712127174003,0.481189269465064,0.000574699084612831,0.00373109935482011
"SSBP1",2054.23632844171,1.01534007220689,0.324423374492572,0.000575422906376798,0.00373435453233864
"SUSD6",3720.03172065172,-1.20811383548274,0.416488958424054,0.0005809826216397,0.00376897883875924
"KIAA1671",4008.21463617824,-1.37905391928713,0.518473664630724,0.000583967173213811,0.00378687712286082
"HIST2H2BE",203.441585302654,-1.14339006653473,0.378960616719448,0.000585589157804417,0.00379592910053218
"TRIM10",141.406750429592,-1.38468656816554,0.496007201510878,0.000587153765483392,0.00380323673924916
"TNFSF10",4057.59628032134,-1.31267629959195,0.477682361295094,0.000587169553167778,0.00380323673924916
"RP11-253E3.3",157.582754014726,1.28263585679556,0.448247989362505,0.000587681118785931,0.00380508226120208
"CFH",1311.301345986,-1.23278853378409,0.428267605520355,0.000588033150605104,0.0038058938186234
"LMBRD1",2121.55424511047,-1.23327049392326,0.431269742630611,0.000591036308905806,0.00382385687484377
"ZNF667-AS1",107.865095192262,-1.33040882924682,0.464843008240854,0.000591338895252445,0.0038243407983025
"PCSK4",137.16725138879,1.33978397639022,0.477944202783414,0.000594458271927539,0.00384303424235327
"POLR3F",347.253624396027,0.981622721115358,0.311680725340629,0.000594752022362052,0.00384345331156139
"RAB3B",278.646806401254,-1.55512563758977,0.647749112177835,0.000596510105911485,0.00385333134595919
"ZPR1",1635.55916341326,1.02737863159073,0.331526943324383,0.000598722134923377,0.00386613304739561
"LRRFIP2",1952.20419185762,-1.04175949002159,0.334293281652754,0.000599644521196269,0.0038702251057214
"SYTL2",2767.65700212502,-1.35331441675772,0.506218091531235,0.000599816887550604,0.0038702251057214
"RHPN1-AS1",30.826307132466,1.72114763557374,0.705703904556907,0.000602080429031885,0.00388333781137776
"TUBG1",1336.88915718065,1.0964400479044,0.360342153682266,0.000603485973113618,0.00389090860315074
"ARMC6",1693.94410900464,1.10367516410009,0.365629571092809,0.000606948879409685,0.00391173310418779
"APBB1",584.386768335521,-1.29071653940228,0.461528766648981,0.000607999725687768,0.00391700207005831
"ARHGEF39",329.792798788336,1.13076418230355,0.376656325547365,0.000608441281250177,0.00391834318024903
"LUC7L",959.957588284017,1.10565151911759,0.364430066823555,0.000608945744106033,0.00392008822768259
"NEK3",1116.22979911959,1.01866065323882,0.328948415564846,0.000609381019212943,0.00392138671198394
"RP5-827C21.1",61.8313151489172,1.5327312772084,0.577557566230349,0.00060967776851238,0.00392179312473347
"ATAD3B",586.254546919309,1.15019811380271,0.381737396005512,0.000611253826346355,0.00392992365146636
"PASK",499.201847029755,1.26464975756078,0.448150980335864,0.000611501322601164,0.00392992365146636
"PRX",184.963404050455,-1.32786157122264,0.47570882141941,0.000611643963385645,0.00392992365146636
"RPS21",59860.5328799286,1.59491127103603,0.680840709987924,0.000621122601342117,0.00398850753853652
"SOCS1",303.388387816909,1.20269786644823,0.411905550311632,0.00062123695355727,0.00398850753853652
"AP1S1",4647.62108953109,1.21303420898597,0.423959462120796,0.000622116145734129,0.00399262537107427
"DDIAS",122.688205641001,1.47852504956059,0.576178881734256,0.000623199566438756,0.00399805025637764
"UBE3D",109.249777829422,1.13192230174381,0.374107223215091,0.000624114277265717,0.00400238907601762
"GIMAP6",666.050891800246,-1.14234352386033,0.385943803079842,0.000624702737603532,0.00400397423860421
"ANGPT1",111.404972237522,-1.40157053740019,0.508428709112652,0.000624838436186969,0.00400397423860421
"OAS3",3384.19023636397,1.36812544590567,0.510583288375364,0.000626606009202436,0.00401316811552428
"ZBTB7C",1578.23445354733,-1.52709791754611,0.653144772596198,0.000626751253731887,0.00401316811552428
"KIAA0895L",480.548042902806,1.15472542286981,0.390617278056562,0.000628868514652962,0.00402519004670552
"NUP210",2365.4265635391,1.19623331385959,0.413268997794654,0.000630281559365258,0.00403140653053428
"RSPH3",686.135935418868,-1.0053563196597,0.324796296135823,0.000630319979906634,0.00403140653053428
"HMGN5",169.341231744116,-1.26400594753045,0.443116731059092,0.000631505901701061,0.00403745338296235
"NT5C3B",831.748728884196,1.18023213484766,0.400467752169578,0.000635752970112939,0.00406305923685807
"RP11-398K22.12",21.205330102182,-1.58821180901481,0.553180873668389,0.000636834194295503,0.00406842058144109
"RNF185",1127.27900502384,-1.08972095731194,0.361759388011461,0.000637382056307519,0.00407037175479153
"SLC12A2",12929.2081740329,1.23572676881176,0.434211159198399,0.000643638843914969,0.00410876522832259
"ANKRD35",73.6817861576768,-1.3406560906219,0.470643136885477,0.000647848335510077,0.00413117326574032
"CYP2U1",333.441370770959,-1.3069272202656,0.471686459869288,0.000648026335731938,0.00413117326574032
"KCNJ11",132.185962378568,1.43220794037617,0.550562439133363,0.000648094388121907,0.00413117326574032
"RP11-553L6.5",225.42215149653,-1.07610983434238,0.353157652931653,0.000648133324317113,0.00413117326574032
"RP11-36C20.1",874.71536474,1.688781913498,0.891456890670692,0.000649788964952514,0.00414015443361964
"TRIP6",2098.75116258092,1.30462328555308,0.475961027274681,0.000650089659538511,0.0041404989734416
"LAMA2",643.159556936229,-1.25249817284207,0.440522537406886,0.000651566040832918,0.00414693533422693
"RP11-1348G14.8",33.1506558706287,1.50523648847231,0.543112668815795,0.000651594223103856,0.00414693533422693
"ZFPM2",108.504024855056,-1.42915503899204,0.520926341751053,0.000652067977333913,0.00414837789748354
"ARHGAP33",226.083802210322,1.27125595890193,0.451848671939618,0.000654071971467536,0.00415955088218502
"MCM3",4039.63691384196,1.1735471731105,0.403689742494449,0.000654984237442393,0.00416377522242345
"CTC-479C5.12",71.3671809640813,1.12276199826535,0.369534170006471,0.000655314156790547,0.00416429575259519
"ZNF106",2365.36311276945,-1.0288163940041,0.337996414903003,0.000656433700139613,0.00416983177890426
"RAET1L",16.699439306027,1.92522497245555,1.515050338686,0.000659017988182564,0.00418466452480978
"BRPF3",2658.54395813291,-1.01383796971028,0.330222000679281,0.000659692879727843,0.00418607088531621
"FAM124A",170.546592695217,-1.43353797457317,0.556450396711299,0.000659738135835767,0.00418607088531621
"ANKRD36BP2",82.900881357552,-1.66067536527532,0.75910470771476,0.000660845137718073,0.00419151077338448
"FEN1",1200.49052823077,1.13230443702826,0.384749578619546,0.0006651234910909,0.00421705373562127
"CCT7",9643.86143999442,1.06960087331464,0.356461635372326,0.000666610417784678,0.00422488573204491
"PTK7",1590.89685699197,1.32443925327635,0.489744839623283,0.000667948506800555,0.0042317688606319
"GSTM3",891.044448328025,-1.14449909533854,0.386291560600186,0.000668781273950745,0.00423489640636798
"GRB14",39.716318582352,-1.82360029335908,0.859105779032216,0.000668946647786519,0.00423489640636798
"RMI2",540.55147157659,1.21530672671418,0.426406824495053,0.00067412300803551,0.0042660577391286
"RFWD3",1575.12241084067,1.15280005532198,0.396054042613467,0.000678605352773868,0.0042928053005729
"C1orf35",833.134394939779,1.24435344170029,0.442734372395968,0.000680059487620391,0.00430038370533286
"MSI2",1982.19287484522,1.0449374821385,0.345278094157147,0.000680773410028514,0.00430205855349405
"SPECC1L",1260.35884037274,-1.08438384882987,0.362222599872611,0.00068084539349408,0.00430205855349405
"TUBA4A",5482.67028472371,1.27312152474291,0.459745885710025,0.000681093074941163,0.00430205855349405
"RCN1P2",169.101407325858,1.23003678670538,0.428598816946202,0.000683040358490659,0.0043127358325309
"PLXNB3",113.650127387065,-1.64228490687427,0.780523072644793,0.000683580215095742,0.00431324016779211
"CROT",811.129600541428,-1.19354255908247,0.416193481236964,0.000683845079904946,0.00431324016779211
"MELK",619.375368981929,1.41216657337272,0.555602477012777,0.000683890959953695,0.00431324016779211
"LINC00858",26.1065158879969,0.297509913893158,0.835384916663741,0.000685725102446464,0.00432318390723758
"TSPAN3",16273.727556199,-1.13893342024676,0.389743424393732,0.000687067652760226,0.00433002208040219
"RP11-473M20.9",65.4193954197861,1.64893145989795,0.713913886598624,0.000691216625523914,0.00435453505663077
"BNIP3L",1505.86626031753,-1.10192793085798,0.374105224879351,0.000693069968890955,0.00436457303364975
"CDC42BPA",2173.35090816863,-1.00466715228655,0.330438603066682,0.000694190038758399,0.0043699874618353
"RP1-228H13.5",56.3564939666909,1.22954250222268,0.419832568582795,0.000694594319619283,0.00437089356525043
"FANCA",482.851380395566,1.15144388941804,0.3957879148013,0.000698049998207855,0.0043909934132303
"RP11-496I9.1",40.7888814555124,1.71676801664852,0.794507588051733,0.000699233947516016,0.00439679353739565
"ARHGEF18",650.74111337833,-1.10037141148827,0.369871169856082,0.000703530773491545,0.00442215580537235
"MTBP",118.838843642801,1.51833313323947,0.618641027337803,0.000705564047645716,0.00443327649548051
"C11orf54",1557.02491522207,-1.37004572303028,0.536502295123738,0.00070670100181245,0.00443875911688336
"AC027601.1",52.8713701540591,1.4456756818736,0.544195525418722,0.000708945764191256,0.00445119313201459
"GPSM2",1764.42224890545,1.20349697782279,0.429238363269149,0.000713182135129694,0.00447611770717474
"VDR",5801.43266316966,-1.02290768014738,0.337478891426461,0.000714937664219027,0.00448545906000495
"UMODL1",44.006268653007,1.48333007782448,0.564089740585362,0.000715864157834117,0.00448959407765297
"HOMER1",153.8975973568,1.44335151902345,0.571986120535817,0.000718733925798905,0.00450590884250852
"KPNA2",2802.35975105921,1.20378999081561,0.426846419198691,0.000722138051287518,0.00452556018778131
"ICT1",900.720703667948,1.03015756472384,0.339266906112899,0.00072443023521352,0.00453823105186559
"ERO1LB",145.150996629543,-1.21282966441374,0.421521615108151,0.000726487978601207,0.00454882606965976
"NMT2",626.392852890025,-1.10811460697057,0.37673240026192,0.000726663381906455,0.00454882606965976
"HES4",320.416266931134,1.5396206578864,0.669323497533465,0.000727912162816664,0.0045526803164711
"MCM8",528.884436325773,1.05393902106787,0.349123640935954,0.000728027547468928,0.0045526803164711
"DPH7",741.107775293099,1.1264926278627,0.387346379650934,0.000728092599304598,0.0045526803164711
"PMP22",6178.08570607609,-1.50513104171834,0.611176213056459,0.000729450746777456,0.00455947453002484
"ZSCAN30",279.619842485858,-1.13067589218667,0.385197665694508,0.000731593514274074,0.00457116617459897
"PROSER1",2796.52114755607,1.14819713076189,0.396504343829885,0.00073292171906608,0.00457776143653289
"MTHFD2",1466.47214607982,1.2105700062777,0.430200974483323,0.000737349089520375,0.00460370169726946
"LAGE3",880.617144318424,1.29342845496898,0.477142501468557,0.00073864535270088,0.00461008060464501
"SRSF5",5176.08404698142,-0.969154418759409,0.314625315375247,0.000744234914045617,0.00464324042062871
"PNKP",1392.26428896818,1.05855507507519,0.353843621333806,0.000745977688071833,0.00465235940587169
"CGRRF1",288.542237440564,-1.13089692030994,0.38658415296489,0.000746250752279019,0.00465235940587169
"KIF9",342.505977910253,1.26606661038438,0.459495572160675,0.00074657236899151,0.00465263678656216
"LPHN2",484.509224259489,-1.05632951281083,0.351801754045551,0.000747368297391713,0.00465586877362133
"PRR19",40.2096947500047,1.39526647222998,0.502113670291182,0.000749301823474941,0.00466618260916943
"ZNF154",64.0052292794922,-1.34369265359275,0.479673376280218,0.000750801977406248,0.00467379102657527
"TMEM251",326.854744304569,-1.20826722953198,0.427565132837164,0.000753166476641739,0.00468677241524765
"NCOA4",8258.43404967333,-1.18763189014681,0.42261365090778,0.000761720074087634,0.00473824317297417
"AP4S1",164.821972282806,-1.10202022517617,0.36945173944863,0.000762563991239836,0.00474173586997245
"MTMR7",27.487100369924,-1.65161094432882,0.646491558543908,0.000762883213451978,0.00474196455781016
"RP11-175O19.4",397.822533234974,-1.17021740906894,0.408282341683713,0.000766794160917495,0.00476282451784852
"EIF1AXP1",25.1070040027025,1.63135941914055,0.635081168310611,0.000766806520444609,0.00476282451784852
"NUFIP1",322.965481993418,1.13058103692863,0.387690621156496,0.000771253507246686,0.0047886742356378
"CA4",6849.00320518324,-0.977724425523693,1.78383384135302,0.000771581885367841,0.00478894206042169
"ARFGAP1",4066.35792515585,1.21969261394813,0.441757435180542,0.000772238321108495,0.00479124507505193
"MICALCL",220.622372377971,-1.16832704565726,0.404641412305798,0.000773440203997358,0.00479692928884804
"RPUSD4",1017.70568935089,1.04387324529151,0.348502625333238,0.000774466784111519,0.00480152246619213
"DNAJB4",381.022236819529,-0.988641798964805,0.323523404025605,0.000775837009821707,0.00480824199257905
"CCL5",1645.21188732119,-1.16792946035292,0.410727112036916,0.000776406659760149,0.00480999683052145
"C9orf43",16.9207328473318,1.66286121254781,0.642683618587554,0.000779759626978344,0.00482898722882309
"ANO9",4744.07229134357,1.26013138999228,0.470553650903521,0.000780265575038682,0.00483033876818748
"GPR171",54.2856172818357,-1.69903908854222,0.760043291545171,0.000782944300542723,0.00484397367298723
"FAS",652.265429981514,-1.17475857692105,0.414565178697323,0.000783062683713473,0.00484397367298723
"FBXL7",318.013763510771,-1.19304652653685,0.420805900742823,0.000783333642394445,0.00484397367298723
"TARBP1",1031.22264859509,1.08630380024343,0.368911091596855,0.000784086206981764,0.00484684216826835
"TIMM17B",2146.24910481364,1.1078910634108,0.378401206912257,0.00078510938249154,0.00485138072235939
"PLXNA3",1448.51868210866,0.966826178048185,0.317331850886115,0.000787908241181136,0.00486688427564021
"OSBPL3",696.970497818749,1.30728334289953,0.490476339106031,0.000789299931115917,0.00487368758495959
"CABLES2",758.442496153888,1.15111835339259,0.40123920141587,0.000794498840536988,0.00490398567418216
"RP3-337H4.6",34.6477084434803,1.48872160525836,0.560311095014535,0.000795888092596847,0.00491075530562605
"PCED1A",1107.70239168273,1.31080916927951,0.49388008244523,0.00079632789219526,0.00491166384352176
"WDFY3-AS2",36.008241930751,-1.36367125894371,0.476571339084079,0.000800571030336971,0.00493602167768175
"ZNF593",186.711743848568,1.30678681292826,0.484954987911932,0.000801746993574769,0.00494059804944982
"CNST",1142.13184205314,-1.03131226560542,0.345588799366562,0.000801901821713667,0.00494059804944982
"NPIPB5",81.6827935318721,1.49208784016629,0.599648511710971,0.000802682056565735,0.00494359099328031
"OXCT1",797.460979627444,-1.08759952127452,0.371269893690254,0.000804857354379908,0.00495517056204044
"HNRNPA1P48",228.977952502391,1.38829854724676,0.540397877748671,0.000805604459273537,0.00495787905822569
"CCT5",6866.94542880126,1.01089429831541,0.334390995754249,0.000806013217011911,0.00495787905822569
"TET2",650.71414945533,-1.13455333000636,0.394092011896063,0.000806320322171911,0.00495787905822569
"NRIP1",1897.59769387819,-1.35819955716022,0.532181378353996,0.000806478510215877,0.00495787905822569
"SP6",513.874740004146,1.31876616655121,0.502607004368774,0.000807355823885458,0.00496145568346009
"PPARA",2213.46367957435,-1.11164151865804,0.380748638287938,0.000809277163808051,0.00496999771707486
"SPATA33",313.550369879606,1.10499505210526,0.37705585622718,0.000809337885429905,0.00496999771707486
