"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RBM26",1417.05332053383,0.820668122745171,0.24896575439014,0.0004522360395775,0.0031636321312422
"DDIAS",122.688205641001,1.66859534295702,0.572543927574175,0.000452356449535084,0.0031636321312422
"STX16-NPEPL1",22.4412999427721,1.50661527213354,0.509288564331475,0.000456301586178761,0.00318987717879079
"FAM21A",974.392315704331,-1.17710523571556,0.378315224367525,0.000456939930319854,0.0031929929785209
"ZDHHC21",712.903146014574,-1.04052399269722,0.329160214938328,0.000457318658612255,0.00319429277981379
"CLIC3",157.954644195083,1.86195763408044,0.661145406028789,0.000457971870060335,0.00319750789648275
"SLC16A9",738.819935859425,-1.70357692868396,0.591099188970006,0.000458374702157999,0.00319897292137635
"KIFC1",1180.9645202947,1.42852587467259,0.474812756746275,0.000460456228425944,0.0032121473005724
"ADRA2C",138.118205736804,1.57151827209528,0.534910621894298,0.000462039088082017,0.00322183335505235
"LINC01133",894.065604932754,-1.64132412347021,0.567429687479136,0.000463541695482751,0.00322975223083617
"SNHG20",141.236500345243,1.22864308961784,0.401263182836959,0.000463564437837662,0.00322975223083617
"NCAPG2",809.128612455795,1.28720052818054,0.420748977845514,0.00046396730732298,0.00323120089028504
"AURKB",917.679055261175,1.68466633784821,0.582206852595548,0.000464767491198178,0.00323541418169248
"FBXO25",1026.51117434609,-0.794539131119776,0.241270087977455,0.000466277372895111,0.00324456232398676
"SNX24",332.772744772615,-1.46849203217747,0.493790379179267,0.000466611605810304,0.00324552554188241
"SCLY",124.781555012123,1.2660880054274,0.415905889363539,0.000467317983947074,0.00324907532882666
"DTYMK",972.291101791361,1.11443135323172,0.355584952992443,0.000468174900266229,0.00325366833203889
"RTN4RL2",31.908320178945,1.46112029924553,0.488648517492877,0.000468770055905006,0.00325643909330489
"BTLA",30.7638575557962,-1.73094955310037,0.598855420895576,0.000469957524865697,0.00326332047534517
"AMPD2",1446.29142006837,0.87452981784873,0.269235064580448,0.000471038383886954,0.00326945611931586
"ACACB",1735.34066059565,-1.41627442178041,0.477584039486622,0.000471609815813211,0.00327205219635997
"BBIP1",184.575422001994,-1.16570900982671,0.373223428339046,0.000472346016230228,0.00327578879456737
"PGS1",810.814666383237,0.788123857477711,0.239557542783942,0.000473176906724458,0.00328017868212375
"ACOT13",971.751459160231,-0.888557943028374,0.273964167513152,0.000473665310377938,0.00328219168876016
"GPRIN2",556.70609051815,-1.45416851265416,0.492247213746457,0.000475836759421524,0.00329586054634842
"ADSSL1",92.726040079783,-1.50959845779492,0.516501720502658,0.000476839017208171,0.00330142302014429
"RP11-398K22.12",21.205330102182,-1.57073428068227,0.53451709419098,0.000477155606867805,0.00330223556736278
"KCTD12",2621.52021524323,-1.54740886933196,0.530782436825397,0.00047818958974626,0.00330757938487103
"C19orf24",2230.57452637097,1.65691198259132,0.572635594118563,0.000478326864889041,0.00330757938487103
"JAM3",880.419852108619,-1.3769620666087,0.461730382403617,0.000484136938096816,0.00334635936153241
"HADHB",5622.4301897789,-1.13482718927168,0.365075332338687,0.000485413783024926,0.00335378634999506
"C10orf55",19.1942364217531,1.98983430968756,0.737477214227851,0.000486805654592559,0.00336200155202986
"RP3-375P9.2",75.9888644869217,2.65849109341523,1.03447568213976,0.00048734440102779,0.00336355846458845
"AC004893.11",85.0888289925261,-0.952824444627309,0.295129186898491,0.000487436949136739,0.00336355846458845
"SSC4D",29.6047677403445,1.1373687888565,0.365468103357486,0.000488164639077755,0.00336603158950226
"TBC1D4",1641.3438036877,1.20883213434021,0.389083408260815,0.000488201504745908,0.00336603158950226
"MT-CO1",401538.599038708,-0.998386022052319,0.314615512875094,0.000489087398267962,0.00336974102310411
"WDFY3-AS2",36.008241930751,-1.24934343784956,0.402149411028992,0.000489641723309085,0.00336974102310411
"MSTO1",239.325613574994,0.987618060786653,0.311040909126063,0.000489658222900153,0.00336974102310411
"ADCY2",120.512996205291,-1.6589977135085,0.577803807569682,0.000489732595267083,0.00336974102310411
"AUH",635.704709982114,-1.08529332108378,0.345988712460384,0.000489756025620381,0.00336974102310411
"FARP1",3167.08046992328,1.24481406373539,0.402768120238211,0.000490495682044165,0.00337342984642408
"DLG2",60.0590569287248,-1.93639908731291,0.682131510930617,0.000492305912762413,0.00338447553050062
"MELK",619.375368981929,1.6001792647756,0.549782715562374,0.000493869667006589,0.00339302527397515
"SYN3",65.2813976358229,2.04014167939879,0.74165580255676,0.000493958973520485,0.00339302527397515
"PER1",1753.76688023421,-1.56616266948824,0.539312355850704,0.000494945075542354,0.00339839048347743
"RAB30",529.65669563731,-1.30689375961094,0.431601062263899,0.000498008915121147,0.00341765019137117
"DDOST",10391.2674221896,0.798922091230522,0.24410588574963,0.000498162465300317,0.00341765019137117
"SPECC1",1478.49715088271,-1.02874178239003,0.329426614772965,0.000498798079994022,0.0034205950251969
"GPAT2",76.2056121454221,-1.7500172333825,0.619689668029146,0.000500528635852841,0.00343104306834609
"MCM3AP-AS1",114.896463857349,0.89768977346042,0.279955681078467,0.000500827639688229,0.00343167347161322
"TRIM31-AS1",31.2863287923627,1.3117570693309,0.442719325708675,0.000502211031057304,0.00343973051230364
"NEK6",2468.76927453593,1.30595836846676,0.42832152934372,0.000504056604877315,0.00345094515730751
"LGR6",933.660319948921,2.30543968256589,0.861762085419383,0.000505177874130903,0.0034571937505036
"EIF3M",4244.33613383397,0.710809869970252,0.214415253642289,0.000505453546089794,0.00345765271417183
"NQO1",4361.53831006708,1.11833295646055,0.358719943230495,0.000505769370440586,0.00345838585604485
"MPEG1",1962.94533602685,-1.51459443167703,0.518723283114491,0.000507370361438236,0.00346790257354176
"GMPR",490.825956405878,2.00337395445682,0.726910878437273,0.000507661012594416,0.00346845889684767
"ATP6V1F",2559.99156563284,1.16068817855321,0.371790346180814,0.000510091658736429,0.0034836296842012
"FHL5",47.4661375067637,-1.38192171310053,0.457913379410434,0.000513336995582645,0.00350433670430397
"ELAVL1",2921.55586563448,0.757633279924698,0.230775002428942,0.000513546537240081,0.00350433670430397
"IZUMO4",72.0891622984705,2.01427151515102,0.745374435506012,0.000516755265862918,0.00352478128875632
"ZNF471",91.6216774444112,-1.98535955803403,0.710491441838086,0.000518271745365802,0.00353367099113047
"RPL8",84548.8067739974,1.46706956368328,0.484560546727617,0.000519163638292601,0.00353829658910356
"RPP40",166.137196978758,1.14372798159883,0.368925665229558,0.000519867757379303,0.00354163916093792
"OLFML3",1071.4383433031,-0.985244174613404,0.313319087211543,0.000520404046399933,0.00354383610068976
"SPATA17",26.5478826520129,1.31498085023319,0.432590110173791,0.00052145726772181,0.00354900047795351
"RCAN1",1854.69582763654,-0.780485877734298,0.239457760158725,0.000521715905464094,0.00354900047795351
"PVRL1",3259.59257513548,1.1287047978608,0.362230722944768,0.000521804776155216,0.00354900047795351
"TOM1L2",2720.58169484093,-0.967917425288318,0.305157792675521,0.000522627562280624,0.00355313857456987
"NPIPB5",81.6827935318721,1.86187159991936,0.667188808057816,0.000524222405123658,0.00356252003481945
"RPL4P5",53.2802939866953,1.74684011386008,0.620986961699032,0.000524625563159533,0.00356379865138085
"MCM4",2595.64843169726,0.903878740940352,0.280821933389644,0.000525491987096782,0.00356822191156459
"L3MBTL1",185.192117571256,1.3210235980224,0.439532743891413,0.000526316017043104,0.00357133821272385
"FAM49A",253.352463773251,-1.29152097865159,0.426293366543282,0.000526381855425904,0.00357133821272385
"PPP2R3A",562.552495691246,-1.75976649997428,0.624778532501538,0.000529024450315664,0.00358779879868336
"POLQ",181.512666713754,1.2672709409953,0.418737153025141,0.000530440853163548,0.00359593339107804
"POLR2L",5536.63549467551,1.80307311308646,0.638894346477176,0.000533436602472755,0.00361476356745131
"PSMB2",4378.82816405888,1.03188705638918,0.325057598542266,0.00053571686911139,0.00362873195975533
"NXPH4",24.1836598009022,2.39486191324287,0.94699063755546,0.000536952797379193,0.00363561789892162
"RP1-191J18.66",13.0960801697864,1.37442954084399,0.457423847074332,0.000537363201115957,0.0036369110079612
"PGD",5060.82459197001,1.04708586758005,0.329951455958104,0.000538258758175486,0.0036414852721464
"RBBP4P1",21.0154026689214,1.79986388724773,0.662350446635479,0.000540350562654481,0.00365414548184334
"LIMK1",1512.20501059127,1.30383715615985,0.432283221080922,0.000542149019269734,0.00366481239575687
"GRWD1",1614.8792129533,1.03494573285581,0.33016762804687,0.000543157619391726,0.00367013352687234
"SUV420H2",426.492621813074,0.951280015546655,0.299892378293359,0.000544287105614611,0.0036761564851186
"ADAM28",366.035962674832,-1.55510037471472,0.539987572116829,0.000544492559334309,0.0036761564851186
"AKIP1",565.011180562248,0.899995265190723,0.281670308885899,0.00054516178839557,0.00367917615743346
"RP11-175O19.4",397.822533234974,-1.0897604663559,0.350666477369162,0.000545916914486698,0.00368277283582296
"MFAP5",831.751224365683,-1.83549327572241,0.662687102621067,0.000547184239154839,0.00368982048982565
"TAF4",1218.47248269871,0.890317563743937,0.277950828088769,0.000547957406072324,0.00369353151917396
"MIF",1842.11508557962,1.8388026762567,0.661340672501391,0.000548386181354938,0.00369491908778784
"WDR24",950.261126600601,1.76904584505113,0.631726663831597,0.000549815619859832,0.003703045062648
"SLC17A5",1540.55777253287,-1.23378967836827,0.408058874745935,0.000550547708859086,0.00370646964839129
"CHCHD2P6",66.3606550596536,2.43723706105007,0.948930199657275,0.000552423940132513,0.0037175910709283
"MSI2",1982.19287484522,1.04861208005592,0.334984221831901,0.000555342717702586,0.00373571653649365
"CFAP20",1027.32564292778,0.904361564821114,0.283510769934088,0.000556126083640394,0.00373946849344403
"ZNF211",188.950937926612,-0.820751864145688,0.252895365801527,0.000558430126629532,0.00375343850319728
"CTD-2377D24.6",1411.23666790201,1.3811585324802,0.465051541677939,0.000563908901071262,0.00378872721331827
"FAM46B",222.890369051492,-2.18665370685974,0.844193100902763,0.000565944146912342,0.00380086071113131
"C7orf50",2640.74718599828,1.45802134577358,0.495916933831502,0.000567401842315162,0.00380910714312427
"C16orf93",33.9318845931216,1.31469926094431,0.447996031546833,0.000568683805634224,0.00381616764307176
"TRIM40",222.373139166895,-2.12577077711288,0.805797077191486,0.000569222037081806,0.00381808751763678
"CPOX",720.804381469282,0.818971139220568,0.253547217534626,0.000569430608965196,0.00381808751763678
"DPM2",1490.9397726435,1.06350966604445,0.341641759250367,0.00056988655083158,0.00381959950668558
"ROR1",168.765740127495,-1.80878345622307,0.650198391395739,0.000571066528719796,0.00382596108065102
"EDNRA",236.849634282407,1.39905422637655,0.474814670350888,0.000572124296674327,0.00383149907772807
"ANKRD13D",800.710764425351,1.37468462111518,0.466606935962005,0.000572612906618171,0.00383322250694515
"SPRY4",1246.92945472529,0.840661248503136,0.261377586319646,0.000573708011536692,0.00383900294356911
"PSMG4",712.278420097986,1.43668331448011,0.49284252143568,0.000574086369973946,0.00383998449649643
"ELAC1",192.094716359745,-0.81774376761226,0.253068049472415,0.000574611563647494,0.00384194702196741
"GSKIP",2836.23221776232,-1.123922515823,0.367531074008533,0.000576581304436024,0.00385356254880125
"SYNE4",281.866937632845,2.31165217192061,0.886121189533089,0.000577515593126849,0.00385825109072048
"IFI44",277.44311251153,1.28610179902278,0.430663542680292,0.000581791570242898,0.0038852519245673
"MARCH9",669.204958273973,1.14100584897647,0.372863636313202,0.000585712699816063,0.00390986226317005
"BNC2",380.176948953428,-2.06378381687891,0.770409668597157,0.000586792872290335,0.0039140260457162
"TMEM234",378.031303859186,0.979259405663266,0.312737626000503,0.000586944363923985,0.0039140260457162
"ZNRF3",18.1321834828943,1.84812283324759,0.663902970700369,0.000587044871773784,0.0039140260457162
"AARS",4608.97845381708,0.840937768974309,0.261740214994021,0.000587742222082774,0.0039170998516373
"FOXK1",2917.04588886318,0.921136828808204,0.291375103421932,0.000589972607134435,0.0039303842296034
"AC016292.3",69.4363599575065,2.5729917741612,1.02707919605283,0.000592311745728026,0.00394438215566172
"SLC25A39",7014.22374463689,1.08098847078747,0.34579400832737,0.000593189234741216,0.00394793232324247
"ZNF528-AS1",35.6358028883637,-1.58959046045101,0.549554392433569,0.000593321231806756,0.00394793232324247
"FANCG",648.097502426758,1.11694982061185,0.365127975974124,0.000595257810506713,0.00395922881587029
"ZNF598",2289.35392723043,1.14482351604319,0.371546209066894,0.000596660726438308,0.00396537452201357
"EIF4EBP2",8899.90617894481,-1.06039762640534,0.345512267127479,0.00059673331532302,0.00396537452201357
"SLC6A6",3876.05083793947,1.93445943791223,0.710761546110568,0.000596899513268407,0.00396537452201357
"CACNA1H",1744.33792647418,-1.79402193701754,0.652511239083172,0.000597658221114899,0.00396882412459113
"UBAC2-AS1",42.3001519763878,1.48301541346822,0.517300031281266,0.000598158713154673,0.00397055693653933
"RAB27A",1381.97627090188,-1.23424416093197,0.411988019479845,0.000600331776643053,0.00398338638825405
"RRP1B",1471.06540417829,0.721807408309449,0.221362734586206,0.000601763144900082,0.0039912861651536
"ARHGEF6",497.201109510459,-1.17275662226172,0.386374366449103,0.000602099188265121,0.00399191761819775
"RNPS1",3972.64047384103,0.721066095955577,0.221110659350052,0.000602405924615444,0.00399235433846501
"SMG9",976.198977338738,0.663550718760443,0.202121959074014,0.000603875853312079,0.00400049651025088
"TMEM243",598.515661033452,1.20335778093236,0.400563644613129,0.000604461191092268,0.00400269524848062
"BCL7A",555.834652025056,0.916810233531524,0.290474904492264,0.000604756177913201,0.00400269524848062
"ANKRD24",38.242209121409,-1.01529108834114,0.327495685285228,0.000604988792934703,0.00400269524848062
"SLIT2",452.468955452869,-1.43817804268721,0.496494852976625,0.000605173712982952,0.00400269524848062
"SLC2A1",5256.9101951367,1.61310353034751,0.566109962352067,0.000606271759481598,0.00400835836194953
"SCX",122.266168529248,2.09707045264502,0.792792700446011,0.000608446095164734,0.00402112999495832
"RNF216P1",365.996745426609,0.635613158208483,0.193270522680872,0.000610424362967237,0.00403259618022398
"CCDC167",334.039338200677,1.13991051570455,0.37577855377972,0.00061327418137169,0.00404980858814174
"RP11-9L18.2",33.9341833443054,1.74362011826993,0.631925463131424,0.000613815937389528,0.00405177186867042
"COL9A1",85.1026411851395,1.34633874573761,0.454952672747245,0.000615130791181576,0.00405883473878767
"TK1",2371.56601419819,1.38258331738619,0.469588776968375,0.000616714782598546,0.00406766713950294
"RPSAP9",40.8824509627503,-2.06553353744235,0.760090476457859,0.00061857596748285,0.00407832007200805
"MRVI1",1474.21361029136,-1.60592390504899,0.57078421823283,0.000620911396575563,0.00409111529466734
"MEF2C",552.239969569871,-1.45197640923475,0.502357945610317,0.000621010321652068,0.00409111529466734
"MPV17",982.960645569351,0.688292888212137,0.21154651351762,0.000621538938395428,0.00409297095904022
"UBA52",21253.2410437279,1.25099661392461,0.418941896374861,0.000622810665148318,0.00409971674933811
"CITED2",1885.40123184178,-1.27048846807937,0.431712672984081,0.000625073875409243,0.00411137863046523
"CAMK2N1",6610.43274355281,-1.14959905482861,0.384927814556595,0.000625078380016433,0.00411137863046523
"C17orf89",576.561213953208,1.21356010153982,0.405604388300509,0.000625475570684786,0.00411235921622385
"DCAF15",1411.47620590089,1.38321223911642,0.474304921715261,0.000625924400045264,0.00411367840235934
"RIPK1",1814.75588840286,-0.654874316556002,0.200211178267122,0.000626686173828817,0.00411705244994556
"ACOT9",1136.08011170785,0.755066075446854,0.233684059254759,0.00062783222561948,0.00412294736118973
"FTH1P3",23.556770279742,-1.60183023124911,0.582167062955776,0.000630847256350576,0.00414110624713299
"FAM58A",1006.19584756675,1.25847307839554,0.423650462013264,0.000631377647447126,0.00414294715219165
"KIF2C",744.065663159161,1.31457804956072,0.445921975400157,0.000632710226372365,0.00415004827943093
"TRIM27",2228.91591633169,0.9818982738868,0.314272476172246,0.00063532650229928,0.00416556043339026
"PLA1A",116.844433916999,1.40245352348775,0.485322509845551,0.000635669995888456,0.00416616456380038
"B4GALNT4",583.679317334727,3.42753939154391,1.47688566545357,0.000636882522262153,0.00417246158359494
"CKAP2",1059.71552578947,1.17292088505067,0.388927416075855,0.000638543830697686,0.00418038176679037
"PRR19",40.2096947500047,1.60246932139529,0.583822866414671,0.000638595875325081,0.00418038176679037
"RP11-394O4.5",522.059584525927,-2.02966741772065,0.765760836391539,0.000639222750549501,0.0041818548748084
"CHGB",383.581749891706,-2.40902788266055,0.947098603402488,0.000639325505445821,0.0041818548748084
"CCDC85C",1869.49819856939,-0.952055474417981,0.303342255349196,0.000639825122424898,0.00418347195431664
"TNFRSF12A",1397.27244491719,1.76378700578138,0.640252594429558,0.000640594885488398,0.00418685340180213
"AGAP3",2687.01175119525,1.15582436773562,0.380892697536759,0.000641818674435906,0.00419218893678895
"RIN1",872.581491678349,1.33198658015886,0.454828959655472,0.000641917075207865,0.00419218893678895
"ZNF473",326.975873499326,0.969187080399967,0.310478980281071,0.000642275252525643,0.0041928760577442
"FLI1",411.25279225808,-1.02279233865298,0.330954611718335,0.000646902218522961,0.00422141900473153
"PMPCA",2884.95960575033,1.11329453872581,0.366247056314826,0.000649591736371577,0.00423730146806725
"ABCF2",2424.42919328634,0.774893956567777,0.241296994548275,0.000650230171676041,0.00423979744119999
"ATAT1",330.770428139878,1.00267684733072,0.324939380087656,0.00065154180669572,0.00424667929452676
"KLF8",87.9045395282012,-1.39950916166287,0.481514270560098,0.000654581572303523,0.00426481507898227
"SLC25A29",618.668468392398,1.18024366917679,0.393917041491336,0.000656440078579532,0.00427524334084705
"ANKRD13A",1720.64097604801,-1.07349354428075,0.351883560936701,0.000657344480677649,0.00427945199027181
"PAFAH1B1",4253.51893333876,-0.68741670651766,0.21214500331187,0.000658774420759936,0.00428707735535766
"PKM",32241.7363272817,0.981393826116739,0.311699481047224,0.000659584243621793,0.00429066280927442
"RP11-390P2.4",38.3543123512798,1.31676617611107,0.448137344287225,0.00066001626388707,0.00429178876968544
"PI4KA",2987.6887138175,-0.556966514227118,0.169141001177836,0.000661368484141719,0.00429889514692117
"GLOD5",118.040242822653,-1.40629379285811,0.494578479313337,0.000662745872464552,0.00430615948102703
"TARBP2",882.953496048007,1.20210099391766,0.403149972573566,0.00066602341904502,0.00432575947126615
"CDHR5",23259.719093048,-1.8373322496776,0.685197175583247,0.000667446259095405,0.00433330268096606
"MTM1",1015.79492228768,-1.06606152585417,0.352909346288867,0.000668878369343891,0.00433986745232469
"MBD2",2156.85774418036,-0.507806232324011,0.153165528866865,0.000668981076361362,0.00433986745232469
"ZNF746",809.71381970286,0.786577210175951,0.24613572003677,0.000669327983670247,0.00434041914293206
"DUSP15",78.0411415832427,2.35968632576373,0.938873133494682,0.000675024482622043,0.00437564755551833
"TNFAIP8L3",163.349180607995,-1.36712846593931,0.473559821716504,0.000675543736891882,0.00437730157896128
"MANEAL",550.344439458113,1.23437160304156,0.41688931134974,0.000677802786870329,0.00439022320921286
"ZEB1",1064.42840379617,-1.79431396706835,0.662768813225061,0.000678555301578231,0.00439338051705437
"WIPF2",2940.01729004671,-0.849912229721252,0.269241793585836,0.000679338119166073,0.0043967314819124
"FAM98A",1331.73782238054,0.742977296208547,0.23109880932888,0.000679881144860858,0.0043985284840237
"DPCD",397.795075627072,1.09233629509229,0.36026685190917,0.000681467367210796,0.00440707046879397
"MCM6",1541.15546729889,1.02570152459392,0.332670197051692,0.000682618386043146,0.00441130529879236
"MICALCL",220.622372377971,-1.08494940490239,0.356070195912642,0.000682756655397679,0.00441130529879236
"FCGBP",74307.4736739936,-2.11266191379901,0.8179005645168,0.000683110231024044,0.00441130529879236
"TXNIP",24603.4351010016,-1.16829712772521,0.391514601523424,0.000683186769351433,0.00441130529879236
"COPS6",4473.66765477162,1.35495701308217,0.465042723433789,0.000686351325689212,0.00442747704550787
"TNFRSF10D",403.327360443746,-1.29191272347787,0.44171365006904,0.000686394826366187,0.00442747704550787
"RP3-522D1.1",7.28434374053271,1.78934298527678,0.640178526525976,0.00068649267010288,0.00442747704550787
"GZMK",28.156145114688,-1.94447905550256,0.710514006503422,0.000687532620999657,0.00443245942943186
"LRRC16B",68.3094373205803,1.44021084469476,0.50377590505092,0.000687931706858862,0.00443330794758384
"LIMS2",2419.07392966835,-1.91058925630957,0.721255029227516,0.000691179943876639,0.00445250974339498
"BUB1",740.169803015041,1.37903716524537,0.4750845700287,0.000691509312748773,0.00445290087754892
"PPP1R3C",310.710958692081,-2.39325179928492,0.949903997913809,0.000692152950775972,0.00445531462489776
"LYAR",543.935332640459,1.23281682155731,0.414819552782083,0.000692432449671942,0.00445538348342874
"ACADSB",906.012251723896,-1.33421733266061,0.459972839656447,0.000697173016450427,0.00448414542012644
"RP5-827C21.1",61.8313151489172,1.94330427070036,0.73898201605999,0.000698555023478512,0.00449129151053388
"YPEL5",2453.01278669254,-0.828221853412528,0.262194287895293,0.000699380898564774,0.00449485784944208
"QTRT1",3576.7013880565,1.81243020991423,0.667670438784981,0.000700170430526613,0.00449818794030179
"ANKEF1",547.148682441152,0.948258298919487,0.305672026423721,0.000700582059679951,0.00449908858550763
"SLC35C2",2286.03550612021,0.671356249496741,0.207320571928553,0.000702218117829431,0.00450784868436205
"PEMT",687.620775706086,1.31776152883579,0.452101103437246,0.000706958846456537,0.00453479391009848
"CDKN3",287.191085819989,0.941654541412215,0.303664601780722,0.00070696274290766,0.00453479391009848
"MYH15",93.3373509420232,-2.00444947286905,0.751920595464714,0.000707782537476407,0.00453829615422493
"TIMM17B",2146.24910481364,1.26331001130298,0.430440984972227,0.000708298044495342,0.00453984535479903
"OSBPL6",101.148960290558,-1.94669148707323,0.738704007122451,0.000709772017324175,0.00454753428185087
"KIAA1468",1020.41011642371,-0.795057052129977,0.250472920821349,0.000715139505761872,0.00458015351932111
"UBR7",1133.31712135954,-0.623030786507336,0.191624644195745,0.00071650843815302,0.00458714845978613
"TMEM238",2949.66511225646,2.58384881211187,1.04616114531764,0.000717028081143893,0.00458870287450194
"GTSE1",403.340018380112,1.19418456271196,0.403331222927533,0.000720420845425567,0.00460863585987216
"AKR1C1",115.95750034707,-1.43285508848167,0.499067717052426,0.000721060971338243,0.00461072758198539
"SETD3",2017.99546892234,-0.850849600872931,0.271190770817945,0.000721522678540565,0.00461072758198539
"GPR84",26.1584317602196,1.9627545700017,0.736297198963599,0.000721582343750836,0.00461072758198539
"NUF2",209.068934799979,1.36493919768684,0.47319688883207,0.000722018015819776,0.00461173356925348
"GADD45GIP1",1941.13821402282,1.28170362384592,0.439010818047965,0.000723793485748987,0.00462129315342429
"ATL1",298.81148450311,-0.985743009753743,0.320382173908593,0.000724117194598745,0.00462157970753724
"MRPL36",698.636516630794,1.11405078734717,0.370401905705468,0.000725190190922003,0.00462664642591693
"BZW2",3085.27493532888,0.751703580693922,0.237242056138831,0.000725682823354839,0.00462800800196478
"RP11-588H23.3",18.0117921357823,-1.46166490248,0.510573275837114,0.000726849048304402,0.00463366268294056
"ARPIN",1954.73523309869,-0.920220937874339,0.296921587228958,0.000727198895516412,0.00463399190103115
"GID8",3612.94769527056,0.865801628275194,0.275376881666831,0.000727695408996345,0.00463399190103115
"AP3M2",498.953754496084,1.10357705474569,0.366850157911325,0.000727739421923624,0.00463399190103115
"SNRPG",1296.57791963232,1.09283776751126,0.362898191166057,0.000728676432299517,0.00463817659960234
"SUCLG2",6033.32045278903,-1.25604213221273,0.431198063626954,0.00073141150797136,0.00465306506612068
"MRPL55",1818.70482371445,1.86162110273519,0.69680988459606,0.000731576926836229,0.00465306506612068
"MOGAT2",3445.13514599002,-2.3024969240366,0.921612389300635,0.000733247978504175,0.00466190458139881
"RGS5",3879.66588206341,-1.78147479092273,0.666756805458098,0.000736259604419254,0.00467925726351577
"ANO10",2495.08822074927,-0.936960291332051,0.306252362488487,0.000737843787988111,0.00468752808965233
"TECRP1",92.4228922242274,1.79683328376464,0.674373157792657,0.000739236193766777,0.00469457467880626
"PA2G4",4191.90123733295,0.644553219471458,0.199214031439517,0.000740909313579384,0.004703397883025
"TESPA1",60.9418558117938,-1.45376755000432,0.50962899232934,0.000742814147785361,0.00471368472417395
"UFSP1",152.290615884757,1.77106170693665,0.663232486848839,0.000744113343887223,0.00472012195749358
"ARHGAP35",4441.28460915043,-0.795497851393051,0.251116411490665,0.000744653446994528,0.00472174096554487
"TFB1M",359.025578446158,0.834533642742038,0.266461705971357,0.000745189588000673,0.00472333362183983
"KIAA0907",928.481100166356,0.917654094138749,0.295986284775485,0.000746670310880096,0.00473009251683239
"FLRT1",61.9357310505192,-1.75227446074592,0.641274246778995,0.000746826673698364,0.00473009251683239
"ZFP2",23.9610122291588,-1.7193757204006,0.61503559778617,0.000750116760141384,0.00474831577847555
"CDC34",2792.98832071207,1.14305921558708,0.381918514274421,0.000750276864182653,0.00474831577847555
"RAD54L",230.057565605204,1.34827609332822,0.46862764733585,0.000752767489554536,0.00476225997685742
"ST6GALNAC6",3982.62837915758,-1.89461009187115,0.727154683204341,0.000757370377540889,0.00478955131924465
"DEFB1",194.227480664205,-1.91469087079632,0.739584039384358,0.000757700241642897,0.00478980987995081
"CTD-2371O3.3",21.4401207030956,1.1693501341936,0.394784297641603,0.000758558254716796,0.00479340566981734
"DHRS9",2101.34985323987,-2.3739833609841,0.966597956115284,0.00076097551731925,0.0048068480181275
"PCDH7",640.062910881609,-1.59505049168925,0.579781852881011,0.000764011199947569,0.00482418500538322
"C6orf183",61.0952196515268,1.75866268275875,0.655255416467516,0.000765814402277624,0.00483372951932659
"SNRPE",1544.97527907239,1.3218839922613,0.457610618129978,0.000766123930901143,0.00483384246466937
"OXLD1",913.31364006374,1.40464534992531,0.493261971359348,0.000767444303403868,0.00484033079487029
"C2",1530.78578991435,1.5405489844388,0.554392493234348,0.000770780189091143,0.00485952135191544
"HMBS",1270.44874978026,1.3601331318196,0.473711018056902,0.000772012573966676,0.00486544046140595
"STK35",2301.88116165604,0.757931326901797,0.239175209398678,0.000772758463107951,0.00486829020373025
"DCAF5",1555.57716472306,-0.880260269263297,0.283008829247377,0.000776671076646105,0.00489108020342294
"ZNF350",215.646449029603,-1.23955019144762,0.427746984801116,0.000777689593380771,0.00489563426140762
"SMAD4",1775.24728714349,-0.650839878087821,0.202613490567881,0.000778011572050909,0.00489580174895361
"CHST6",164.401851912819,-1.59726481274357,0.586429944453968,0.000780139187349956,0.0049072714806404
"SRI",9621.34460490812,-0.977329932031175,0.321024685833318,0.000780443929664546,0.0049072714806404
"CTD-3157E16.2",77.8030059432414,-1.33778304707877,0.461695742433249,0.000780947441382337,0.0049072714806404
"CHRNA5",95.469840038093,1.13490218225304,0.38298849412905,0.000781018531881109,0.0049072714806404
"MORC4",622.565115180102,0.786207236143529,0.249468026769315,0.000786374962496943,0.00493905456740691
"MAP1A",1027.83256705967,-1.8408332299003,0.699012739512041,0.000789225753935189,0.00495508214828627
"FAM46C",2090.27802607967,-1.51299063510179,0.547027647639731,0.000790121002695763,0.00495833575447809
"PDE1A",164.57075759207,-1.25549780836347,0.431095575159496,0.00079034226626432,0.00495833575447809
"PBX1",2492.14979919334,-1.21731326486593,0.421428298795076,0.000790997644633098,0.00495879882537094
"VSIG4",782.201533882816,-1.50396027194142,0.541938713457151,0.000791014424994315,0.00495879882537094
"MIER3",2243.18972639083,-1.61967947227071,0.596200443663837,0.000793632233779636,0.00497332864835443
"ERICH2",11.8662778848474,2.41809234962137,0.973728309885337,0.000794374012903733,0.00497569659959804
"TDRP",69.1360926846925,-1.34800994305073,0.466573229947153,0.000794610491652249,0.00497569659959804
"TRIP6",2098.75116258092,1.39564061072398,0.489760527183613,0.000796465976053383,0.00498543185539457
"C12orf45",285.653370945319,0.958366678050155,0.31485220816045,0.000799098594110723,0.0050000223470688
"FZD5",4248.98044711134,-0.775134540336586,0.244454905273754,0.000804691429079353,0.00503311714603406
"MOAP1",985.369808996992,-0.847462671402502,0.272773769965555,0.000805704244561848,0.00503755105756795
